,game_id,white_player,black_player,winning_player,move_list
175,AwL319Nb,Torreon_Santista,ruchitoshniwal1,ruchitoshniwal1,e4 e5 Nf3 Nc6 d3 Bc5 Be2 d6 O-O f5 exf5 Bxf5 Be3 Nf6 Bxc5 dxc5 Nbd2 Nd4 Nxd4 cxd4 f3 O-O Ne4 Bxe4 fxe4 Nd7 Rxf8+ Qxf8 Bf3 Qd6 Qd2 Qf6 Rf1 Qg6 Qe2 Rf8 Bh5 Qg5 Rxf8+ Nxf8 Qf3 Qc1+ Qd1 Qxd1+ Bxd1 Ne6 Kf2 Nf4 g4 Kf7 h4 Kg6 g5 h6 gxh6 gxh6 Bf3 c5 b3 b5 a3 a5 Kg3 b4 axb4 axb4 Kg4 h5+ Kg3 Kf6 Kf2 Kg6 Kg3 Kf7 Kf2 Ke6 Kg3 Kf6 Kf2 Nh3+ Kg3 Nf4
176,BO0pyJAw,SgarRu,ruchitoshniwal1,SgarRu,d4 d5 Bf4 Nf6 e3 e6 Nf3 c5 Bd3 Nc6 c3 cxd4 exd4 Bd6 Ne5 Bxe5 dxe5 Nd7 Qe2 O-O Nd2 f6 exf6 Rxf6 g3 e5 Bg5 Qe7 Bxf6 Qxf6 O-O-O e4 Bc2 Nde5 Rdf1 Bg4 Qe1 Nf3 Nxf3 Bxf3 Rhg1 Rd8 Qe3 d4 cxd4 Nxd4 Bd1 Bxd1 Rxd1 Nf3 Rxd8+ Qxd8 Rd1 Qc7+ Qc3 Qxc3+ bxc3 h6 Rd7 Kh7 Rxb7 Ng1 Re7
177,NJCdDlUM,ruchitoshniwal1,Xianthium,ruchitoshniwal1,d4 Nf6 Nf3 g6 Bg5 Bg7 Bxf6 Bxf6 e3 O-O c4 Bg7 Nc3 d6 Be2 Nc6 O-O e5 d5 Ne7 Bd3 c6 dxc6 Nxc6 Be2 f5 Nd5 Ne7 Nxe7+ Qxe7 Rb1 b6 Qd5+ Kh8 Qxa8 Bb7 Qxa7 Qc7 Qa3 Ra8 Qb3 Bxf3 Bxf3 Rc8 Rbd1 e4 Be2 Rd8 f3 Qc6 fxe4 Qxe4 Bf3 Qe6 Rd4 Qxe3+ Qxe3 d5 Qd3
178,lLFzPTFG,SalvoFresta,ruchitoshniwal1,SalvoFresta,e4 c5 Bc4 Nc6 c3 d6 Bxf7+ Kxf7 Nf3 Nf6 Qb3+ Be6 Ng5+ Ke8 Nxe6 Qd7 O-O Na5 Qa3 Nc4 Qb3 Qxe6 d3 g6 dxc4 Bg7 Qxb7 Rd8 Bg5 Qd7 Qxd7+ Rxd7 Bxf6 Bxf6 Nd2 Kf7 Nf3 Rf8 Rad1 Kg7 e5 Bxe5 Nxe5 Rdd8 Nf3 Rf6 Rfe1 Rdf8 Re3 R8f7 Rde1 Kf8 Ng5 Rg7 Ne6+ Kf7 Nxg7 Kxg7 Rxe7+ Kh6 Rxa7 Rf5 Ree7 d5 Rxh7+ Kg5 h4+ Kg4 Kh2 dxc4 f3+
179,IWd0gQwj,ruchitoshniwal1,Don_Bicho,Don_Bicho,d4 e5 Nf3 exd4 Nxd4 Nc6 Nc3 Nxd4 Qxd4 Nf6 e3 g6 Bc4 Bg7 Qd3 O-O O-O c6 b3 d5 Bxd5 Nxd5 Nxd5 Bxa1
180,L5aObcDM,jihoon,ruchitoshniwal1,jihoon,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Nf6 Be3 Bg4 f3 Bh5 Bc4 e5 Nb3 Be7 Qd2 O-O g4 Bg6 O-O-O Qc7 h4 h6 g5 Nh5 gxh6 gxh6 Bxh6 Ng7 Rdg1 Nd4 h5 Nxf3 Qf2 Nxg1 hxg6 Qxc4 gxf7+ Qxf7 Qxg1 Bf6 Nd5 Qe6 Rh2 Bg5+ Bxg5 Rf3 Qh1 Raf8 Rh8+
181,7OZuTvj9,Abdelfattahmohamed16,ruchitoshniwal1,Abdelfattahmohamed16,d3 d5 Nf3 Nf6 g3 e6 Bg2 c5 O-O Bd6 Nbd2 O-O b3 Nc6 Bb2 Bd7 Rb1 Be7 e4 dxe4 Nxe4 Nxe4 dxe4 f6 e5 Nxe5 Nxe5 fxe5 Bxe5 Bc6 Qg4 Bf6 Qxe6+ Kh8 Bxc6 bxc6 Bxf6 Rxf6 Qg4 h6 Rbd1 Qa5 Rd7 Rg8 Rfd1 Qxa2 Rd8 Rxd8 Rxd8+ Kh7 Qe4+ Rg6 Rd6 Qb1+ Kg2 Qxc2 Qxc2 Kh8
182,uIz62kWE,ruchitoshniwal1,Mehdiyn85,Mehdiyn85,d4 d5 Nf3 e6 Bf4 f5 e3 Bd6 c4 Bxf4 exf4 dxc4 Ne5 b5 a4 Nf6 axb5 Nbd7 Bxc4 Nxe5 fxe5 Nd5 Bxd5 Qxd5 Qa4 Bb7 b6+ Bc6 Qc2 cxb6 Rg1 O-O Nd2 Kh8 Rc1 Rac8 Qb3 Qxb3 Nxb3 Bd5 Rxc8 Rxc8 Nd2 Rc1+ Ke2 Rc2
183,QWZQu6nM,ruchitoshniwal1,PlzDontLeave,ruchitoshniwal1,d4 c5 Nf3 cxd4 Nxd4 d5 e3 Nf6 c4 e5 Nf3 d4 exd4 exd4 Qxd4 Qxd4 Nxd4 Bb4+ Nc3 Bxc3+ bxc3 O-O Bd3 Re8+ Be3 Ng4 Kd2 Nxe3 fxe3 Nc6 Raf1 Ne5 Nf3 Nxd3 Kxd3 Bf5+ Kd2 Rad8+ Nd4 Bg6 Rf4 Rc8 Rhf1 Rxc4 Rg4 Rec8 Rg5 Rxc3 Re5 h6 Re7 R8c7 Rxc7 Rxc7 Rc1 Rxc1 Kxc1 Kf8 Kb2 Ke7 Kc3 a5 a4 b6 Kc4 Bh5 Kb5 Be2+ Kxb6 f5 Nxe2 Kf6 Nf4 g5 Nd5+ Ke5 Nc7 Ke4 Kxa5 Kxe3 Kb5 Kf2 a5 f4 a6 f3 a7 fxg2 a8=Q g1=Q Qa2+ Kf1 Qa1+ Kg2 Qxg1+
184,QQuulqQE,ruchitoshniwal1,Aruw,ruchitoshniwal1,d4 Nf6 Nf3 e5 Bg5 exd4 Nxd4 Be7 Nc3 h6 Bh4 O-O e3 b6 Bc4 Bb7 Bb3 Bxg2 Rg1 Bb7 Bxf6 Bxf6 Qg4 g6 Nf5 Kh7 Nh4 Bxh4 O-O-O Bf6 f4 Nc6 f5 Rg8 Bxf7 Rg7 fxg6+ Kh8 Qf5 Qe7 Rxd7 Qe5 Qxe5 Nxe5 Rxc7 Be4 Nxe4
185,MpjgoLXx,uditvora,ruchitoshniwal1,uditvora,e4 e5 Nf3 Nc6 Bc4 d6 Nc3 Bg4 h3 Bh5 Nxe5 Bxd1 Bxf7+ Ke7 Nd5#
186,VUfQYtRN,uditvora,ruchitoshniwal1,ruchitoshniwal1,d4 d5
187,Avf7TCuW,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 f6 Qh5+ g6 Be2 h6 Qxg6#
188,nwyFPcEq,RAHEY,ruchitoshniwal1,RAHEY,e4 c5 Nf3 Nc6 d4 cxd4 c3
189,KXoRxzmK,IcanNotBreathe,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 c3 d6 d4 cxd4 cxd4 Bg4 d5 Bxf3 gxf3 Ne5 Bf4 Nf6 Bd3 Nxd3+ Qxd3 g6 Nc3 Qd7 O-O-O Bg7 Kb1 O-O Nb5 a6 Na3 Rab8 Nc2 b5 Nb4 a5 Na6 Rb6 Qd4 Rxa6 Be5 dxe5 Qxe5 Qd6
190,DDMqfvQ4,ruchitoshniwal1,Infected_Zone_51,ruchitoshniwal1,d4 e5 Nf3 exd4 Nxd4 Nc6 Nc3 Nxd4 Qxd4 Nf6 Bg5 Be7 Bxf6 Bxf6 Qd2 O-O e3 d5 Qxd5 Be6 Qxd8 Raxd8 Be2 Bxc3+ bxc3 c5 O-O a6 Bd3 b5 Rfd1 g6 Be4 Rxd1+ Rxd1 Bf5 Bxf5 gxf5 Rd5 Re8 Rxf5 Rd8 h3 Kg7 Rxc5 Kf6 Rc6+ Ke7 Rxa6 Rd6 Kh2 Rxa6 c4 Rxa2 cxb5 Rxc2 b6 Rb2 b7 Rxb7 f3 Rb6 Kg3 Rg6+ Kf2 f5 Ke2 Kf6 Kf2 h5 Ke2 f4 Kf2 fxe3+ Ke2 Kf5 Kxe3 Re6+ Kf2 Kf4 g4 h4 Kg2 Re2+ Kf1 Rh2 Kg1 Kg3 Kf1
191,bLJwHIub,ruchitoshniwal1,YGadde13,YGadde13,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Ng5 O-O O-O d5 exd5 Nxd5 Qf3 Nf6 Nc3 Bg4 Qg3 h6 h3 Bd7 Nf3 Re8 Bxh6 Nh5 Qg5 Qxg5 Bxg5 Be6 Bxe6 Rxe6 Rfe1 Rae8 Nd5 Bd6 g4 Nf4 Bxf4 exf4 a4 Ne5 Nxe5 Rxe5 Rxe5 Rxe5 Nxf4 g5 Ng2 Re2 Ne3 Bc5 Kf1 Rd2 Ke1 Bxe3 fxe3 Rxc2 b3 Rc3 Kd2 Rxb3 Rc1 c6 Rc5 f6 e4 Ra3 a5 Kf7 e5 fxe5 Rxe5 Kf6 Rf5+ Kg6 d4 Rxh3 d5 cxd5 Ke2 Rg3 Rxd5 Rxg4 Rd7 Rb4 a6 bxa6 Rd6+ Kh5 Rxa6 Re4+ Kf3 Re7 Kg3 Re3+ Kf2 Re7 Kg3 Rd7 Kh3 g4+ Kg3 Rd3+ Kg2 Kh4 Rh6+ Kg5 Ra6 Kf4 Rxa7 Rg3+ Kf1 Rf3+ Ke2 g3 Rf7+ Kg4 Rxf3 Kh3 Kf1 Kh2 Rf8 g2+ Kf2 g1=Q+ Ke2 Qg4+ Kd3 Qd7+ Kc3 Qg7+ Kc4 Qxf8 Kd5 Qe7 Kc6 Qd8 Kb5 Qc7 Kb4 Qc6 Ka5 Qb7 Ka4 Qb6 Ka3 Qb5 Ka2 Qb4 Ka1 Kg3 Ka2 Kf3 Ka1 Ke2 Ka2 Kd3 Ka1 Kc2 Ka2 Qb2#
192,IH5AAiJj,mmathrani,ruchitoshniwal1,mmathrani,Nc3 e5 Nf3 Nc6 e4 Nf6 Bc4 Bc5 O-O O-O d4 exd4 Nxd4 Nxd4 Be3 d6 Bxd4 Bxd4 Qxd4 c5 Qd3 Re8 f3 Be6 b3 Bxc4 bxc4 Nh5 g4 Nf4 Qe3 Qg5 Nd5 Nh3+ Kg2 Nf4+ Nxf4 Re7 Nd5 Re5 Rad1 Rae8 Nf4 a6 Rfe1 R5e6 Nxe6 Qxe3 Rxe3 Rxe6 Rdd3 h6 c3 a5 a3 b6 Kg3 g6 f4 Kg7 h4 f6 g5 a4 gxh6+ Kxh6 f5 gxf5 exf5 Rxe3+ Rxe3
193,oxCMmo9z,SatoshiBayona,ruchitoshniwal1,ruchitoshniwal1,d4 d5 Nf3 Nf6 Bg5 e6 Nbd2 c5 e3 Bd6 c3 Nc6 Bd3 O-O Qe2 Bd7 O-O e5 dxe5 Nxe5 Nxe5 Bxe5 Nf3 Bg4 h3 Bxf3 Qxf3 c4 Bc2 h6 Qf5 hxg5 Qxe5 Re8 Qxg5 Qd6 Rad1 Qe5 Qh4 Qh5 Qxh5 Nxh5 Rxd5 Nf6 Rd6 Rac8 Rfd1 Rc7 g4 Ree7 g5 Ne8 Rd8 Kf8 Ra8 Re6 Rdd8 Rcc6 Rxa7 Rcd6 Rxd6 Rxd6
194,W55RqXpB,ruchitoshniwal1,Alex-08,Alex-08,d4 d5 Nf3 e6 Bf4 Nf6 e3 Bd6 c3 Bxf4 Nbd2 c5 Bd3 Nc6 e4 Bxd2+ Qxd2 dxe4 Bxe4 Nxe4 Qe2 Nf6 O-O cxd4 Rfd1 d3 Qd2 e5 Qxd3 Qxd3 Rxd3 e4 Re3 O-O Nd2 Ne5 Nxe4 Bf5 Nxf6+ gxf6 Rg3+ Kh8 Re1 Rg8 Rf3 Be4 Rfe3 f5 g3 Nf3+ Kf1 Nxe1 Kxe1 Rg4 Ke2 Rgg8 f3 Rge8 fxe4 fxe4 Kf2 f5 Kg2 Kg7 Kh3 Kg6 g4 Kg5 gxf5 Kxf5 Rg3 Kf4 Rg7 Rh8 Rf7+ Ke5 Rg7 Kf6 Rg1 h5 Re1 Rag8 Rxe4 Kf5 Rh4 Rg5 Ra4 Rhg8 Ra5+ Ke4 Rxg5 Rxg5 Kh4 Kf4 h3 Rg2 Kxh5 Rxb2 h4 Rxa2
195,HWbpPWsd,ruchitoshniwal1,ChessWala,ChessWala,d4 e5 Nf3 d6 dxe5 Nc6 exd6 Bxd6 e3 Be6 Bb5 a6 Bxc6+ bxc6 O-O Ne7 Nc3 O-O b3 Ng6 Bb2 Ne5 e4 Nxf3+ gxf3 Be5 Qe2 Qe7 Qe3 Qf6 Rab1 Bh3 f4 Bxf1 fxe5 Qxe5 Kxf1 Qxh2 Ke2 Rad8 Qg3 Qh5+ f3 Rd7 Rg1 g6 Nd1 Rfd8 Qg5 Rd2+ Ke1 Rxd1+ Ke2 Rxg1 Qf6 Rg2+ Ke3 Qg5+ Qxg5 Rxg5 Bf6 Rg1
196,W4BfFhR8,Alpenglow97,ruchitoshniwal1,Alpenglow97,d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 c3 c4 Bc2 Nc6 Nbd2 Bd7 O-O Bd6 Re1 O-O e4 dxe4 Nxe4 Nxe4 Bxe4 f5 Bc2 Re8 Ne5 Bxe5 dxe5 Qc7 f4 Rad8 Be3 Bc8 Qe2 b6 Qxc4 Bb7 Rad1 Rxd1 Rxd1 Qf7 Rd6 Rc8 Qxe6 Qxe6 Rxe6 Kf7 Bxf5 Rd8 Rd6 Rxd6 exd6 Kf6 Bh3 Kf7 Kf2 Ke8 g3 Nb8 Bd4 g6 Ke3 Bc6 c4 Bd7 Bg2 Kf7 Bd5+ Ke8 b4 Bf5 c5 bxc5 bxc5 Kd7 Bg8 h5 Bd5 Nc6 h4 Nxd4 Kxd4 a6 Ke5 a5 c6+ Kc8 Kf6 Kd8 Be6 Bb1 c7+ Ke8 c8=Q#
197,0OM7jU4D,ruchitoshniwal1,Arthur_111,Arthur_111,d4 d5 Nf3 Nf6 Bg5 Nc6 Bxf6 exf6 e3 Be6 c4 dxc4 Nc3 Bd7 Bxc4 Be7 Qb3 O-O Qxb7 Rb8 Qxa7 Rxb2 Qa4 Rb4 Qc2 Rxc4 Qd3 Rb4 O-O Be6
198,IdIeS85k,pipwill,ruchitoshniwal1,pipwill,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 c4 Nf6 Nc3 g6 Bg5 Bg7 Be2 O-O O-O e5 Nxc6 bxc6 a3 Bb7 f4 exf4 Bxf4 Ne8 Bf3 c5 Nd5 Bxd5 exd5 Nc7 Rb1 Qf6 g3 Rab8 Kg2 Rxb2+ Rxb2 Qxb2+ Rf2 Qxa3 Bxd6 Rc8 Bg4 Qa6 Bxc8 Qxc8 Bxc5 a5 Qa4 Ne8 Be7 Nf6 Bxf6 Bxf6 Rxf6 Qd7 Rc6 Kg7 Rxg6+ Kxg6 Qxd7 f5 Qa4 Kg5 Qxa5 h5 Qa1 Kg6 Qe5 Kf7 d6 Kg6 d7 Kg5 d8=Q+ Kg4 Qd3 Kg5 Qdd4 Kg6 Qef4 Kf7 Qde5 Kg6 Qfxf5+ Kh6 Qg5+ Kh7 Qgf6 Kg8 Qeg5+ Kh7 Qfh6#
199,aINo8m9c,Alpkagan,ruchitoshniwal1,ruchitoshniwal1,Nf3 d5 g3 Nf6 Bg2 e6 d3 c5 O-O Nc6 Nbd2 Bd6 c3 O-O Qc2 e5 e4 d4 Nc4 a6 Nxd6 Qxd6 a4 dxc3 bxc3 Nd4 Nxd4 cxd4 cxd4 Qxd4 Bb2 Qd6 Qc3 Re8 Rac1 Bd7 Qc7 Qxc7 Rxc7 Be6 Rfc1 Rac8 Rxc8 Rxc8 Rxc8+ Bxc8 d4 exd4 Bxd4 Kf8 Bxf6 gxf6 f4 Ke7 f5 Bd7 Kf2 Bxa4 Bf1 Bb5 Bxb5 axb5 Ke3 Kd6 Kd4 b4 Kc4 Ke5 Kxb4 Kxe4 Kc5 Ke5 Kb6 Kxf5 Kxb7 Kg4 Kc7 Kh3 Kd7 Kxh2 Ke7 Kxg3 Kxf7 h5 Kxf6 h4 Kg5 h3 Kh5 h2 Kg5
200,7Vc7XDSh,ruchitoshniwal1,Travel_Size,ruchitoshniwal1,d4 d6 Nf3 Nd7 Bf4 Ngf6 e3 e5 dxe5 dxe5 Nxe5 Be7 Nxd7 Bxd7 Bc4 O-O Nc3 c6 O-O Qb6 Bb3 Rad8 Qe2 Rc8 e4 Bg4 Qe3 Qd8 h3 Bd7 Rfd1 Qe8 e5 Nh5 g4 Nxf4 Qxf4 Be6 Bxe6 fxe6 Qc4 Bh4 Ne4 Qf7 Rd2 Qf4 Qxe6+ Kh8 Re2 Rce8 Qc4 Rxe5 b3 Rxe4 Qxe4 Qf7 f4 Qc7 Qe5 Qc8 Rae1
201,FqzyxP1z,ruchitoshniwal1,Scipio218,ruchitoshniwal1,d4 e5 Nf3 f6 dxe5 fxe5 Nxe5 c6 Nf3 Nf6 Bg5 Be7 e3 O-O Bc4+ d5 Bb3 Be6 Nbd2 Nbd7 Nc4 dxc4 Ba4 b5 Bb3 cxb3 cxb3 Qa5+ Nd2 Ne5 O-O Nd3 Bf4 Nxb2 Qc2 Ba3 Nb1 Ng4 Nxa3 Qxa3 Rab1 Bf5 Qxb2 Qe7 Rbd1 Qh4 Bg3 Qh5 Rd6 Rae8 Rfd1 Re6 h3 Rh6 Rxh6 gxh6 hxg4 Qg5 gxf5 Rxf5 Rd8+ Qxd8 Qd4 Rd5 Qg4+ Rg5 Qf4 Qd1+ Kh2 Rh5+ Bh4 Qg4 Qxg4+
202,2VIT3LkS,ruchitoshniwal1,ANONYMOUS,ruchitoshniwal1,e4 e6 Nf3 Bb4 Nc3 Bf8 Bc4 d5 exd5 exd5 Bxd5 Bd6 Ng5 h6 Nxf7 Kf8 Qf3 Qh4 Nxd6+ Ke7 Nf5+ Ke8 Nxg7+ Kd7 Qf7+ Kd6 Qf8+ Ke5 O-O Kd4 Qb4+ Ke5 Re1+ Kf6 Qxh4+ Kg6 Re3 Kxg7 Rg3+ Kh7 Qe4+ Bf5 Qxf5#
203,kzbLuEfE,ruchitoshniwal1,littlecoder,ruchitoshniwal1,d4 b6 Nf3 Bb7 Bf4 Nf6 e3 d6 c4 e6 Nc3 Be7 Be2 O-O O-O Ne4 Nxe4 Bxe4 Bd3 Bxd3 Qxd3 Nc6 d5 Nb4 Qb3 a5 dxe6 fxe6 a3 Nc6 c5 dxc5 Qxe6+ Kh8 Qxc6 Bf6 Rab1 Qe7 Qxc7 Qe6 Qd6 Qb3 Qd1 Qc4 b3 Qb5 a4 Qb4 Qc2 Rad8 Qc4 Qa3 h3 Qa2 Be5 Be7 Ra1 b5 Qc3 b4 Qc4
204,XJp75Dco,ruchitoshniwal1,Spaghetti_Spoghotti,ruchitoshniwal1,d4 d5 Nf3 Nc6 Bf4 Bf5 c4 dxc4 e3 Nb4 Qa4+ Nc6 Ne5 Qd6 Nxf7 Qb4+ Qxb4 Nxb4 Nxh8 Nc2+ Kd2 Nxa1 Bxc4 Nc2 a3 O-O-O Bd3 Bxd3 Kxd3 Nxe3 Bxe3 e6 Nf7 Rd5 Nc3 Rf5 Ne5 Bd6 f4 Bxe5 fxe5 Ne7 Ke4 Nc6 g4 Rf8 d5 exd5+ Nxd5 g5 Bc5 Re8 Kd3 Rxe5 Kc4 Na5+ Kd4 Re2 Ne7+ Kd7 Rd1 Nb3+ Kc3+ Ke6 Kxb3 Rxh2 Re1+ Kd7 Nf5 Kc6 Bb4 Rg2 Re4 h6 Nxh6 b6 Nf5 a5 Bc3 b5 a4 b4 Bd4 Kd5 Re7 Rxg4 Rd7+ Ke4 Rd8 Kxf5 Kc4 Ke4 Kc5 Rf4 Kc6 g4 Bc5 g3 Rg8 Kf3 Kxc7 g2 Kb6 Rc4 Kb5 Rxc5+ Kxc5 Kf2 Rxg2+ Kxg2 Kb5 b3 Kxa5 Kf2 Kb4 Ke2 Kxb3 Kd3 a5 Kd4 a6 Kc5 a7 Kb6 a8=Q Kc7 Qa5+ Kd6 Kb4 Kc6 Kc4 Kd6 b4 Kc6 b5+ Kd6 Qa6+ Ke5 b6 Ke4 Qa7 Ke5 b7 Ke4 b8=Q Kf5 Qc8+ Ke4 Qd8 Ke5 Qad7 Ke4 Q8e8+ Kf4 Qdf7+ Kg5 Qeg8+ Kh6 Qfh7#
205,5dgxQVq4,Szachistasebastian27,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 cxd4 Nxd4 Bd7 Nc3 c5 Ndb5 Qb6 Qd5 Bc6 Qd3 Nf6 Bg5 g6 Bxf6 exf6 O-O Bg7 Na4 Qxb5 Qxb5 Bxb5 b3 Bxf1 Rxf1 O-O Rd1 Rfd8 f4 Rab8 Nc3 Rb4 Nd5 Rxe4 Rf1 Rd4 Ne7+ Kf8 Nc6 Ke8 Nxd4 cxd4 Re1+ Kd7 Rd1 f5 Rxd4 Bxd4+ Kf1 Be3 Ke2 Bxf4 Kf3 Bxh2 g4 Be5 gxf5 gxf5 Ke3 h5 Kf3 h4 Kf2 Bg3+ Kg2 f4 c4 Re8 a4 Re2+ Kf3 Rf2+ Kg4 f3 Kh3 Rf1 b4 f2 c5 Rh1+ Kg4 f1=Q cxd6 Bxd6 b5 Rg1+ Kxh4 Qf2+ Kh3 Qh2#
206,oIfz7xGq,ruchitoshniwal1,leonoel,leonoel,d4 e5 dxe5 Bc5 Nf3 d6 exd6 Ne7 dxe7 Bxf2+ Kxf2 Qxd1 Be3 Qxc2 Nc3 Qxb2 Rd1 Nc6 Rd3 Nxe7 g3 O-O Bg2 Bg4 Rb1 Qa3 Nd5 Qxd3 Nxe7+ Kh8 exd3 Bxf3 Bxf3 b6 Bxa8 Rxa8 Nd5 c5 Rc1 Rd8 Nf4 Re8 Kf3 g5 Re1 gxf4 gxf4 Rf8 Rg1 h5 f5 Kh7 Bg5 f6 Bxf6 Rxf6 Rg5 Kh6 Rxh5+ Kxh5 Kf4 Rf8 d4 Rd8 Ke5 Rxd4 f6 Rd2 Ke6 Rf2 Kf7 Rxh2 Kf8 Rxa2 f7 Rf2 Kg8 Rxf7 Kxf7 Kg4
207,5lq8S2PZ,ruchitoshniwal1,Akius,ruchitoshniwal1,d4 c6 Nf3 d5 Bf4 f5 e3 e6 c4 Nf6 Bg5 Nbd7 Bxf6 Qxf6 Ne5 Bd6 Nxd7 Bxd7 f4 O-O Bd3 g5 O-O gxf4 exf4 Qh4 Rf3 Bxf4 Rh3 Qg4 Qxg4+ fxg4 Rxh7 Rad8 Nc3 e5 dxe5 Bxe5 cxd5 Bxc3 bxc3 cxd5 c4 dxc4 Bc2 Bc6 Rh6 Rd2 Rg6+ Kf7 Bf5 Rxg2+ Kf1 Ke8 Re6+ Kd7 Re2+ Rxf5+ Ke1 Rg1+ Kd2 Rxa1 Kc3 Kc7 Rc2 Kb6 Kb2 Bb5 Kxa1
208,0TIJJmnf,phi10,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Bd7 Bc4 Nf6 f3 g6 Be3 e5 Qd2 exd4 Bxd4 Nxd4 Qxd4 Bg7 Qd2 O-O O-O-O Bc6 Qxd6 Qxd6 Rxd6 Rfd8 Rhd1 Rxd6 Rxd6 Ne8 Rd2 Bxc3 bxc3 Nf6 g3 Re8 Bb3 Nd7 c4 Ne5 f4 Nf3 Re2 Rxe4 Rd2 Nxd2
209,HEmumzcc,Ridzooo,ruchitoshniwal1,ruchitoshniwal1,d4 d5 e3 Nf6 Bd3 e6 c3 c5 c4 cxd4 Bxh7 Rxh7 Qxd4 Be7 cxd5 Qxd5 Qa4+ Bd7 Qc2 Nc6 Bd2 O-O-O Nf3 Kb8 Nc3 Qd6 Rc1 e5 Ng5 Rh6 Nxf7 Qe6 Nxh6 Rh8 Qg6 Rxh6 Qxg7 Rh7 Qg3 Nd5 Nxd5 Qxd5 a3 Qe6 Qg8+ Kc7 Bc3 Qxg8 Bxe5+ Bd6 Bxd6+ Kxd6 O-O Kc7 h3 Bxh3 g3 Rg7 Rfe1 Rxg3+ fxg3 Qxg3+ Kh1 Qg2#
210,y6847vpP,ruchitoshniwal1,fisher2500,fisher2500,d4 c6 Nf3 d5 Bf4 e6 e3 Nf6 c4 Bd6 Nc3 O-O Bg3 Ne4 Be2 f5 cxd5 exd5 Nxe4 fxe4 Ne5 Qf6 Ng4 Bxg4 Bxg4 Bxg3 hxg3 Qxf2#
211,PcLSRXQc,souuu3,ruchitoshniwal1,souuu3,e4 c5 Nf3 Nc6 d4 d6 d5 Ne5 Nxe5 dxe5 f3 e6 Bc4 Nf6 O-O exd5 exd5 Bd6 Bg5 Bf5 Nc3 O-O Qe1 Qb6 b3 Qb4 Qe3 e4 Nb5 Be7 Nc7 Rac8 Bxf6 Bxf6 Nb5 a6 Nd6 Rcd8 Nxf5 Rd7 Qxe4 Bxa1 Rxa1 h6 d6 Rfd8 Ne7+ Kf8 Qh7 Rxe7 Qh8#
212,Fze2g2BB,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 b5 Bxb5 a6 Bc4 Na5 d3 Nxc4 dxc4 Bc5 Nxe5 Bd6 Nf3 Qe7 Bg5 O-O Bxf6 gxf6 Nd5 Qe5 O-O Qxe4 Nxf6+ Kg7 Nxe4 f5 Ng3 f4 Qd4+ Kf7 Nh5 Bb4 Qf6+ Kg8 Qg7#
213,4y2WSs1J,ruchitoshniwal1,SDN-K,SDN-K,d4 c6 Nf3 d5 Bg5 Bf5 Bf4 Nf6 e3 e6 c4 Bd6 Nc3 Bxf4 exf4 Ne4 Ne5 Nxc3 bxc3 dxc4 Bxc4 Nd7 O-O Nxe5 fxe5 O-O Bb3 h6 c4 a5 d5 cxd5 cxd5 exd5 Qxd5 Qxd5 Bxd5 Rab8 Bf3 b5 Rfc1 b4 Rc5 a4 Rac1 b3 axb3 axb3 R1c3 b2 h3 b1=Q+ Kh2 Qb2 Rc1 Qxf2 R1c4 Rfc8 Rxc8+ Rxc8 Rxc8+ Bxc8 Bd5 Be6 Bf3 Qe3 Bg4 Qxe5+ Kh1 Bxg4 hxg4 Qg5 Kg1 Qxg4 Kf1 h5 Ke1 h4 Kd2 h3 Kc3 hxg2 Kb3 g1=Q Kc2 Qf1 Kb3 Qff3+ Kb2 Qgg2+ Kb1 Qff1#
214,4gxYO6r6,ruchitoshniwal1,smarties75,smarties75,g3 c6 Bg2 d5 Nf3 Bf5 e3 e6 d4 Nd7 c3 Bd6 Bd2 Ngf6 Qc2 Bg6 Qc1 O-O Na3 Bd3 Ne5 Bf5 f4 Bxa3 O-O Bd6 b4 Qc7
